id,sid,sex,cycle,childs,childbirth,dob,deadwood_days,pregancy_days,group_id,group_past,event,milking_days,date,remark
21323,11054195121323,F,0,,0,8/16/2021,0,0,29,24,ВЕС,347,7/29/2022,370
21324,11054210821324,F,0,,0,8/16/2021,0,0,29,24,ВАКВИРУС,344,7/26/2022,ВИСТА
21324,11054210821324,F,0,,0,8/16/2021,0,0,29,24,ВАКЦИН,344,7/26/2022,ЛЕПТО
21324,11054210821324,F,0,,0,8/16/2021,0,0,34,24,ПЕРЕВОД,344,7/26/2022,F034T029
21324,11054210821324,F,0,,0,8/16/2021,0,0,29,24,ВЕС,347,7/29/2022,363
21325,11054215721325,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21325,11054215721325,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21325,11054215721325,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21325,11054215721325,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,355
21327,11054245421327,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21327,11054245421327,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21327,11054245421327,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21327,11054245421327,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,390
21328,11054259521328,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21328,11054259521328,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21328,11054259521328,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21328,11054259521328,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,373
21329,11054264521329,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21329,11054264521329,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21329,11054264521329,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21329,11054264521329,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,394
21330,11054301521330,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21330,11054301521330,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21330,11054301521330,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21330,11054301521330,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,363
21331,11054323921331,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21331,11054323921331,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21331,11054323921331,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21331,11054323921331,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,418
21332,11054362721332,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21332,11054362721332,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21332,11054362721332,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21332,11054362721332,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,385
21333,11054378321333,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21333,11054378321333,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21333,11054378321333,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21333,11054378321333,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,416
21334,11054410421334,F,0,,0,8/17/2021,0,0,29,24,ВАКВИРУС,343,7/26/2022,ВИСТА
21334,11054410421334,F,0,,0,8/17/2021,0,0,29,24,ВАКЦИН,343,7/26/2022,ЛЕПТО
21334,11054410421334,F,0,,0,8/17/2021,0,0,34,24,ПЕРЕВОД,343,7/26/2022,F034T029
21334,11054410421334,F,0,,0,8/17/2021,0,0,29,24,ВЕС,346,7/29/2022,360
21335,11054438521335,F,0,,0,8/18/2021,0,0,29,24,ВАКВИРУС,342,7/26/2022,ВИСТА
21335,11054438521335,F,0,,0,8/18/2021,0,0,29,24,ВАКЦИН,342,7/26/2022,ЛЕПТО
21335,11054438521335,F,0,,0,8/18/2021,0,0,34,24,ПЕРЕВОД,342,7/26/2022,F034T029
21335,11054438521335,F,0,,0,8/18/2021,0,0,29,24,ВЕС,345,7/29/2022,396
21336,11054438521336,F,0,,0,8/18/2021,0,0,29,24,ВАКВИРУС,342,7/26/2022,ВИСТА
21336,11054438521336,F,0,,0,8/18/2021,0,0,29,24,ВАКЦИН,342,7/26/2022,ЛЕПТО
21336,11054438521336,F,0,,0,8/18/2021,0,0,34,24,ПЕРЕВОД,342,7/26/2022,F034T029
21336,11054438521336,F,0,,0,8/18/2021,0,0,29,24,ВЕС,345,7/29/2022,363
21337,11054445021337,F,0,,0,8/19/2021,0,0,29,24,ВАКВИРУС,341,7/26/2022,ВИСТА
21337,11054445021337,F,0,,0,8/19/2021,0,0,29,24,ВАКЦИН,341,7/26/2022,ЛЕПТО
21337,11054445021337,F,0,,0,8/19/2021,0,0,34,24,ПЕРЕВОД,341,7/26/2022,F034T029
21337,11054445021337,F,0,,0,8/19/2021,0,0,29,24,ВЕС,344,7/29/2022,405
21338,11054446821388,F,0,,0,8/19/2021,0,0,29,24,ВАКВИРУС,341,7/26/2022,ВИСТА
21338,11054446821388,F,0,,0,8/19/2021,0,0,29,24,ВАКЦИН,341,7/26/2022,ЛЕПТО
21338,11054446821388,F,0,,0,8/19/2021,0,0,34,24,ПЕРЕВОД,341,7/26/2022,F034T029
21338,11054446821388,F,0,,0,8/19/2021,0,0,29,24,ВЕС,344,7/29/2022,368
21339,11054447621339,F,0,,0,8/19/2021,0,0,29,24,ВАКВИРУС,341,7/26/2022,ВИСТА
21339,11054447621339,F,0,,0,8/19/2021,0,0,29,24,ВАКЦИН,341,7/26/2022,ЛЕПТО
21339,11054447621339,F,0,,0,8/19/2021,0,0,34,24,ПЕРЕВОД,341,7/26/2022,F034T029
21339,11054447621339,F,0,,0,8/19/2021,0,0,29,24,ВЕС,344,7/29/2022,394
21341,11054455921341,F,0,,0,8/19/2021,0,0,29,24,ВАКВИРУС,341,7/26/2022,ВИСТА
21341,11054455921341,F,0,,0,8/19/2021,0,0,29,24,ВАКЦИН,341,7/26/2022,ЛЕПТО
21341,11054455921341,F,0,,0,8/19/2021,0,0,34,24,ПЕРЕВОД,341,7/26/2022,F034T029
21341,11054455921341,F,0,,0,8/19/2021,0,0,29,24,ВЕС,344,7/29/2022,350
21342,11054490621342,F,0,,0,8/19/2021,0,0,29,24,ВАКВИРУС,341,7/26/2022,ВИСТА
21342,11054490621342,F,0,,0,8/19/2021,0,0,29,24,ВАКЦИН,341,7/26/2022,ЛЕПТО
21342,11054490621342,F,0,,0,8/19/2021,0,0,34,24,ПЕРЕВОД,341,7/26/2022,F034T029
21342,11054490621342,F,0,,0,8/19/2021,0,0,29,24,ВЕС,344,7/29/2022,368
21343,11054491421343,F,0,,0,8/19/2021,0,0,29,24,ВАКВИРУС,341,7/26/2022,ВИСТА
21343,11054491421343,F,0,,0,8/19/2021,0,0,29,24,ВАКЦИН,341,7/26/2022,ЛЕПТО
21343,11054491421343,F,0,,0,8/19/2021,0,0,34,24,ПЕРЕВОД,341,7/26/2022,F034T029
21343,11054491421343,F,0,,0,8/19/2021,0,0,29,24,ВЕС,344,7/29/2022,381
21344,11054495521344,F,0,,0,8/19/2021,0,0,29,24,ВАКВИРУС,341,7/26/2022,ВИСТА
21344,11054495521344,F,0,,0,8/19/2021,0,0,29,24,ВАКЦИН,341,7/26/2022,ЛЕПТО
21344,11054495521344,F,0,,0,8/19/2021,0,0,34,24,ПЕРЕВОД,341,7/26/2022,F034T029
21344,11054495521344,F,0,,0,8/19/2021,0,0,29,24,ВЕС,344,7/29/2022,460
21345,11054498921345,F,0,,0,8/19/2021,0,0,29,24,ВАКВИРУС,341,7/26/2022,ВИСТА
21345,11054498921345,F,0,,0,8/19/2021,0,0,29,24,ВАКЦИН,341,7/26/2022,ЛЕПТО
21345,11054498921345,F,0,,0,8/19/2021,0,0,34,24,ПЕРЕВОД,341,7/26/2022,F034T029
21345,11054498921345,F,0,,0,8/19/2021,0,0,29,24,ВЕС,344,7/29/2022,345
21346,11054504420346,F,0,,0,8/20/2021,0,0,29,24,ВАКВИРУС,340,7/26/2022,ВИСТА
21346,11054504420346,F,0,,0,8/20/2021,0,0,29,24,ВАКЦИН,340,7/26/2022,ЛЕПТО
21346,11054504420346,F,0,,0,8/20/2021,0,0,34,24,ПЕРЕВОД,340,7/26/2022,F034T029
21346,11054504420346,F,0,,0,8/20/2021,0,0,29,24,ВЕС,343,7/29/2022,413
21347,11054514321347,F,0,,0,8/20/2021,0,0,29,24,ВАКВИРУС,340,7/26/2022,ВИСТА
21347,11054514321347,F,0,,0,8/20/2021,0,0,29,24,ВАКЦИН,340,7/26/2022,ЛЕПТО
21347,11054514321347,F,0,,0,8/20/2021,0,0,34,24,ПЕРЕВОД,340,7/26/2022,F034T029
21347,11054514321347,F,0,,0,8/20/2021,0,0,29,24,ВЕС,343,7/29/2022,378
21348,11054534121348,F,0,,0,8/20/2021,0,0,29,24,ВАКВИРУС,340,7/26/2022,ВИСТА
21348,11054534121348,F,0,,0,8/20/2021,0,0,29,24,ВАКЦИН,340,7/26/2022,ЛЕПТО
21348,11054534121348,F,0,,0,8/20/2021,0,0,34,24,ПЕРЕВОД,340,7/26/2022,F034T029
21348,11054534121348,F,0,,0,8/20/2021,0,0,29,24,ВЕС,343,7/29/2022,377
21349,11054572121349,F,0,,0,8/20/2021,0,0,29,24,ВАКВИРУС,340,7/26/2022,ВИСТА
21349,11054572121349,F,0,,0,8/20/2021,0,0,29,24,ВАКЦИН,340,7/26/2022,ЛЕПТО
21349,11054572121349,F,0,,0,8/20/2021,0,0,34,24,ПЕРЕВОД,340,7/26/2022,F034T029
21349,11054572121349,F,0,,0,8/20/2021,0,0,29,24,ВЕС,343,7/29/2022,373
21350,11054605921350,F,0,,0,8/20/2021,0,0,29,24,ВАКВИРУС,340,7/26/2022,ВИСТА
21350,11054605921350,F,0,,0,8/20/2021,0,0,29,24,ВАКЦИН,340,7/26/2022,ЛЕПТО
21350,11054605921350,F,0,,0,8/20/2021,0,0,34,24,ПЕРЕВОД,340,7/26/2022,F034T029
21350,11054605921350,F,0,,0,8/20/2021,0,0,29,24,ВЕС,343,7/29/2022,358
21351,11054606721351,F,0,,0,8/20/2021,0,0,29,24,ВАКВИРУС,340,7/26/2022,ВИСТА
21351,11054606721351,F,0,,0,8/20/2021,0,0,29,24,ВАКЦИН,340,7/26/2022,ЛЕПТО
21351,11054606721351,F,0,,0,8/20/2021,0,0,34,24,ПЕРЕВОД,340,7/26/2022,F034T029
21351,11054606721351,F,0,,0,8/20/2021,0,0,29,24,ВЕС,343,7/29/2022,383
21352,11054634921352,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21352,11054634921352,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21352,11054634921352,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21352,11054634921352,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,370
21353,11054664621353,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21353,11054664621353,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21353,11054664621353,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21353,11054664621353,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,386
21354,11054668721354,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21354,11054668721354,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21354,11054668721354,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21354,11054668721354,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,377
21355,11054678621355,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21355,11054678621355,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21355,11054678621355,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21355,11054678621355,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,400
21356,11054680221356,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21356,11054680221356,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21356,11054680221356,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21356,11054680221356,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,375
21357,11054727121357,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21357,11054727121357,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21357,11054727121357,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21357,11054727121357,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,340
21358,11054750321358,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21358,11054750321358,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21358,11054750321358,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21358,11054750321358,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,409
21359,11054762821359,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21359,11054762821359,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21359,11054762821359,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21359,11054762821359,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,362
21360,11054783421360,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21360,11054783421360,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21360,11054783421360,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21360,11054783421360,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,381
21361,11054788321361,F,0,,0,8/21/2021,0,0,34,29,ВАКЦИН,339,7/26/2022,ЛЕПТО
21361,11054788321361,F,0,,0,8/21/2021,0,0,34,29,ВАКВИРУС,339,7/26/2022,ВИСТА
21361,11054788321361,F,0,,0,8/21/2021,0,0,34,29,ВЕС,342,7/29/2022,316
21362,11054839421362,F,0,,0,8/21/2021,0,0,29,24,ВАКВИРУС,339,7/26/2022,ВИСТА
21362,11054839421362,F,0,,0,8/21/2021,0,0,29,24,ВАКЦИН,339,7/26/2022,ЛЕПТО
21362,11054839421362,F,0,,0,8/21/2021,0,0,34,24,ПЕРЕВОД,339,7/26/2022,F034T029
21362,11054839421362,F,0,,0,8/21/2021,0,0,29,24,ВЕС,342,7/29/2022,407
21364,11054858421364,F,0,,0,8/23/2021,0,0,29,24,ВАКВИРУС,337,7/26/2022,ВИСТА
21364,11054858421364,F,0,,0,8/23/2021,0,0,29,24,ВАКЦИН,337,7/26/2022,ЛЕПТО
21364,11054858421364,F,0,,0,8/23/2021,0,0,34,24,ПЕРЕВОД,337,7/26/2022,F034T029
21364,11054858421364,F,0,,0,8/23/2021,0,0,29,24,ВЕС,340,7/29/2022,344
21365,11054862621365,F,0,,0,8/23/2021,0,0,34,29,ВАКВИРУС,337,7/26/2022,ВИСТА
21365,11054862621365,F,0,,0,8/23/2021,0,0,34,29,ВАКЦИН,337,7/26/2022,ЛЕПТО
21365,11054862621365,F,0,,0,8/23/2021,0,0,34,29,ВЕС,340,7/29/2022,329
21366,11054877421366,F,0,,0,8/24/2021,0,0,29,24,ВАКВИРУС,336,7/26/2022,ВИСТА
21366,11054877421366,F,0,,0,8/24/2021,0,0,29,24,ВАКЦИН,336,7/26/2022,ЛЕПТО
21366,11054877421366,F,0,,0,8/24/2021,0,0,34,24,ПЕРЕВОД,336,7/26/2022,F034T029
21366,11054877421366,F,0,,0,8/24/2021,0,0,29,24,ВЕС,339,7/29/2022,390
21367,11054879021367,F,0,,0,8/24/2021,0,0,29,24,ВАКВИРУС,336,7/26/2022,ВИСТА
21367,11054879021367,F,0,,0,8/24/2021,0,0,29,24,ВАКЦИН,336,7/26/2022,ЛЕПТО
21367,11054879021367,F,0,,0,8/24/2021,0,0,34,24,ПЕРЕВОД,336,7/26/2022,F034T029
21367,11054879021367,F,0,,0,8/24/2021,0,0,29,24,ВЕС,339,7/29/2022,406
21368,11054918621368,F,0,,0,8/24/2021,0,0,34,29,ВАКВИРУС,336,7/26/2022,ВИСТА
21368,11054918621368,F,0,,0,8/24/2021,0,0,34,29,ВАКЦИН,336,7/26/2022,ЛЕПТО
21368,11054918621368,F,0,,0,8/24/2021,0,0,34,29,ВЕС,339,7/29/2022,307
21369,11054921021369,F,0,,0,8/24/2021,0,0,34,29,ВАКВИРУС,336,7/26/2022,ВИСТА
21369,11054921021369,F,0,,0,8/24/2021,0,0,34,29,ВАКЦИН,336,7/26/2022,ЛЕПТО
21369,11054921021369,F,0,,0,8/24/2021,0,0,34,29,ВЕС,339,7/29/2022,313
21370,11054928521370,F,0,,0,8/24/2021,0,0,29,24,ВАКВИРУС,336,7/26/2022,ВИСТА
21370,11054928521370,F,0,,0,8/24/2021,0,0,29,24,ВАКЦИН,336,7/26/2022,ЛЕПТО
21370,11054928521370,F,0,,0,8/24/2021,0,0,34,24,ПЕРЕВОД,336,7/26/2022,F034T029
21370,11054928521370,F,0,,0,8/24/2021,0,0,29,24,ВЕС,339,7/29/2022,372
21371,11054964021371,F,0,,0,8/24/2021,0,0,29,24,ВАКВИРУС,336,7/26/2022,ВИСТА
21371,11054964021371,F,0,,0,8/24/2021,0,0,29,24,ВАКЦИН,336,7/26/2022,ЛЕПТО
21371,11054964021371,F,0,,0,8/24/2021,0,0,34,24,ПЕРЕВОД,336,7/26/2022,F034T029
21371,11054964021371,F,0,,0,8/24/2021,0,0,29,24,ВЕС,339,7/29/2022,365
21373,11054988921373,F,0,,0,8/24/2021,0,0,29,24,ВАКВИРУС,336,7/26/2022,ВИСТА
21373,11054988921373,F,0,,0,8/24/2021,0,0,29,24,ВАКЦИН,336,7/26/2022,ЛЕПТО
21373,11054988921373,F,0,,0,8/24/2021,0,0,34,24,ПЕРЕВОД,336,7/26/2022,F034T029
21373,11054988921373,F,0,,0,8/24/2021,0,0,29,24,ВЕС,339,7/29/2022,370
21374,11055004421374,F,0,,0,8/24/2021,0,0,29,24,ВАКВИРУС,336,7/26/2022,ВИСТА
21374,11055004421374,F,0,,0,8/24/2021,0,0,29,24,ВАКЦИН,336,7/26/2022,ЛЕПТО
21374,11055004421374,F,0,,0,8/24/2021,0,0,34,24,ПЕРЕВОД,336,7/26/2022,F034T029
21374,11055004421374,F,0,,0,8/24/2021,0,0,29,24,ВЕС,339,7/29/2022,379
21375,11055025921375,F,0,,0,8/24/2021,0,0,29,24,ВАКВИРУС,336,7/26/2022,ВИСТА
21375,11055025921375,F,0,,0,8/24/2021,0,0,29,24,ВАКЦИН,336,7/26/2022,ЛЕПТО
21375,11055025921375,F,0,,0,8/24/2021,0,0,34,24,ПЕРЕВОД,336,7/26/2022,F034T029
21375,11055025921375,F,0,,0,8/24/2021,0,0,29,24,ВЕС,339,7/29/2022,382
21376,11055029121376,F,0,,0,8/25/2021,0,0,29,24,ВАКВИРУС,335,7/26/2022,ВИСТА
21376,11055029121376,F,0,,0,8/25/2021,0,0,29,24,ВАКЦИН,335,7/26/2022,ЛЕПТО
21376,11055029121376,F,0,,0,8/25/2021,0,0,34,24,ПЕРЕВОД,335,7/26/2022,F034T029
21376,11055029121376,F,0,,0,8/25/2021,0,0,29,24,ВЕС,338,7/29/2022,351
21377,11055037421377,F,0,,0,8/25/2021,0,0,29,24,ВАКВИРУС,335,7/26/2022,ВИСТА
21377,11055037421377,F,0,,0,8/25/2021,0,0,29,24,ВАКЦИН,335,7/26/2022,ЛЕПТО
21377,11055037421377,F,0,,0,8/25/2021,0,0,34,24,ПЕРЕВОД,335,7/26/2022,F034T029
21377,11055037421377,F,0,,0,8/25/2021,0,0,29,24,ВЕС,338,7/29/2022,390
21379,11055082021379,F,0,,0,8/25/2021,0,0,34,29,ВАКВИРУС,335,7/26/2022,ВИСТА
21379,11055082021379,F,0,,0,8/25/2021,0,0,34,29,ВАКЦИН,335,7/26/2022,ЛЕПТО
21379,11055082021379,F,0,,0,8/25/2021,0,0,34,29,ВЕС,338,7/29/2022,327
21380,11055104221380,F,0,,0,8/25/2021,0,0,29,24,ВАКВИРУС,335,7/26/2022,ВИСТА
21380,11055104221380,F,0,,0,8/25/2021,0,0,29,24,ВАКЦИН,335,7/26/2022,ЛЕПТО
21380,11055104221380,F,0,,0,8/25/2021,0,0,34,24,ПЕРЕВОД,335,7/26/2022,F034T029
21380,11055104221380,F,0,,0,8/25/2021,0,0,29,24,ВЕС,338,7/29/2022,349
21381,11055109121381,F,0,,0,8/25/2021,0,0,29,24,ВАКВИРУС,335,7/26/2022,ВИСТА
21381,11055109121381,F,0,,0,8/25/2021,0,0,29,24,ВАКЦИН,335,7/26/2022,ЛЕПТО
21381,11055109121381,F,0,,0,8/25/2021,0,0,34,24,ПЕРЕВОД,335,7/26/2022,F034T029
21381,11055109121381,F,0,,0,8/25/2021,0,0,29,24,ВЕС,338,7/29/2022,335
21382,11055110921382,F,0,,0,8/25/2021,0,0,29,24,ВАКВИРУС,335,7/26/2022,ВИСТА
21382,11055110921382,F,0,,0,8/25/2021,0,0,29,24,ВАКЦИН,335,7/26/2022,ЛЕПТО
21382,11055110921382,F,0,,0,8/25/2021,0,0,34,24,ПЕРЕВОД,335,7/26/2022,F034T029
21382,11055110921382,F,0,,0,8/25/2021,0,0,29,24,ВЕС,338,7/29/2022,333
21383,11055112521383,F,0,,0,8/25/2021,0,0,34,29,ВАКВИРУС,335,7/26/2022,ВИСТА
21383,11055112521383,F,0,,0,8/25/2021,0,0,34,29,ВАКЦИН,335,7/26/2022,ЛЕПТО
21383,11055112521383,F,0,,0,8/25/2021,0,0,34,29,ВЕС,338,7/29/2022,320
21384,11055138021384,F,0,,0,8/25/2021,0,0,29,24,ВАКВИРУС,335,7/26/2022,ВИСТА
21384,11055138021384,F,0,,0,8/25/2021,0,0,29,24,ВАКЦИН,335,7/26/2022,ЛЕПТО
21384,11055138021384,F,0,,0,8/25/2021,0,0,34,24,ПЕРЕВОД,335,7/26/2022,F034T029
21384,11055138021384,F,0,,0,8/25/2021,0,0,29,24,ВЕС,338,7/29/2022,410
21385,11055169521385,F,0,,0,8/26/2021,0,0,34,29,ВАКВИРУС,334,7/26/2022,ВИСТА
21385,11055169521385,F,0,,0,8/26/2021,0,0,34,29,ВАКЦИН,334,7/26/2022,ЛЕПТО
21385,11055169521385,F,0,,0,8/26/2021,0,0,34,29,ВЕС,337,7/29/2022,317
21386,11055190121386,F,0,,0,8/26/2021,0,0,29,24,ВАКВИРУС,334,7/26/2022,ВИСТА
21386,11055190121386,F,0,,0,8/26/2021,0,0,29,24,ВАКЦИН,334,7/26/2022,ЛЕПТО
21386,11055190121386,F,0,,0,8/26/2021,0,0,34,24,ПЕРЕВОД,334,7/26/2022,F034T029
21386,11055190121386,F,0,,0,8/26/2021,0,0,29,24,ВЕС,337,7/29/2022,395
21387,11055195021387,F,0,,0,8/26/2021,0,0,29,24,ВАКВИРУС,334,7/26/2022,ВИСТА
21387,11055195021387,F,0,,0,8/26/2021,0,0,29,24,ВАКЦИН,334,7/26/2022,ЛЕПТО
21387,11055195021387,F,0,,0,8/26/2021,0,0,34,24,ПЕРЕВОД,334,7/26/2022,F034T029
21387,11055195021387,F,0,,0,8/26/2021,0,0,29,24,ВЕС,337,7/29/2022,399
21388,11055196821388,F,0,,0,8/26/2021,0,0,29,24,ВАКВИРУС,334,7/26/2022,ВИСТА
21388,11055196821388,F,0,,0,8/26/2021,0,0,29,24,ВАКЦИН,334,7/26/2022,ЛЕПТО
21388,11055196821388,F,0,,0,8/26/2021,0,0,34,24,ПЕРЕВОД,334,7/26/2022,F034T029
21388,11055196821388,F,0,,0,8/26/2021,0,0,29,24,ВЕС,337,7/29/2022,385
21391,11055228921391,F,0,,0,8/26/2021,0,0,29,24,ВАКВИРУС,334,7/26/2022,ВИСТА
21391,11055228921391,F,0,,0,8/26/2021,0,0,29,24,ВАКЦИН,334,7/26/2022,ЛЕПТО
21391,11055228921391,F,0,,0,8/26/2021,0,0,34,24,ПЕРЕВОД,334,7/26/2022,F034T029
21391,11055228921391,F,0,,0,8/26/2021,0,0,29,24,ВЕС,337,7/29/2022,356
21392,11055253721392,F,0,,0,8/26/2021,0,0,29,24,ВАКВИРУС,334,7/26/2022,ВИСТА
21392,11055253721392,F,0,,0,8/26/2021,0,0,29,24,ВАКЦИН,334,7/26/2022,ЛЕПТО
21392,11055253721392,F,0,,0,8/26/2021,0,0,34,24,ПЕРЕВОД,334,7/26/2022,F034T029
21392,11055253721392,F,0,,0,8/26/2021,0,0,29,24,ВЕС,337,7/29/2022,371
21394,11055271921394,F,0,,0,8/27/2021,0,0,29,24,ВАКВИРУС,333,7/26/2022,ВИСТА
21394,11055271921394,F,0,,0,8/27/2021,0,0,29,24,ВАКЦИН,333,7/26/2022,ЛЕПТО
21394,11055271921394,F,0,,0,8/27/2021,0,0,34,24,ПЕРЕВОД,333,7/26/2022,F034T029
21394,11055271921394,F,0,,0,8/27/2021,0,0,29,24,ВЕС,336,7/29/2022,356
21395,11055274321395,F,0,,0,8/27/2021,0,0,29,24,ВАКВИРУС,333,7/26/2022,ВИСТА
21395,11055274321395,F,0,,0,8/27/2021,0,0,29,24,ВАКЦИН,333,7/26/2022,ЛЕПТО
21395,11055274321395,F,0,,0,8/27/2021,0,0,34,24,ПЕРЕВОД,333,7/26/2022,F034T029
21395,11055274321395,F,0,,0,8/27/2021,0,0,29,24,ВЕС,336,7/29/2022,362
21396,11055278421396,F,0,,0,8/27/2021,0,0,34,29,ВАКВИРУС,333,7/26/2022,ВИСТА
21396,11055278421396,F,0,,0,8/27/2021,0,0,34,29,ВАКЦИН,333,7/26/2022,ЛЕПТО
21396,11055278421396,F,0,,0,8/27/2021,0,0,34,29,ВЕС,336,7/29/2022,314
21397,11055288321397,F,0,,0,8/27/2021,0,0,29,24,ВАКВИРУС,333,7/26/2022,ВИСТА
